headline,date,doc_type,material_type,section,keywords
"After the Diagnosis, the Get-Togethers",2013-03-29,article,News,,"[""Alzheimer's Disease"", 'Dementia', 'Elder Care', 'Elderly']"
A Simple Way to Send Poor Kids to Top Colleges,2013-03-29,article,Op-Ed,,"['Colleges and Universities', 'Financial Aid (Education)', 'ADMISSIONS STANDARDS', 'Income']"
Look of the Moment | Ryan Gosling,2013-03-29,article,News,,"['ACTORS AND ACTRESSES', 'Fashion and Apparel']"
Inside the List,2013-03-29,article,News,,['Books and Literature']
Suit Claims Ford Failed to Protect Vehicles From Unintended Acceleration,2013-03-29,article,News,,"['Automobile Safety Features and Defects', 'Automobiles', 'Suits and Litigation']"
"Florida Gulf Coast, From Plucky Underdog to Chic Pick",2013-03-29,article,News,,"['Basketball (College)', 'College Athletics']"
"Calendar: Coming Events in Paris, Scotland and New York City",2013-03-29,article,News,,[]
"Voting Irregularities in Kenya Election Are Confirmed, Adding Fuel to Dispute",2013-03-29,article,News,,['Elections']
"A Romance Guided by Stars, Planets and Telescopes",2013-03-29,article,News,,"['Weddings and Engagements', 'Vows (Times Column)']"
U.S. May Sell Airwaves That Help Broadway Sing,2013-03-29,article,News,,"['Radio Spectrum', 'Wireless Communications', 'Theater', 'Football', 'Telephones and Telecommunications']"
"In Ratings Race, ‘The Voice’ Gains on ‘Idol’",2013-03-29,article,News,,['Ratings (Audience Measurement)']
Federal Complaint Against Harroun,2013-03-29,multimedia,Interactive Feature,,['Middle East and North Africa Unrest (2010- )']
The Sweet Spot: Pay to Play,2013-03-29,article,News,,"['Audio Recordings and Downloads', 'Video Recordings and Downloads']"
Landslide Near Seattle Followed Years of Shift,2013-03-29,article,News,,['Landslides and Mudslides']
You Are Feeling Very ... Uncertain,2013-03-29,article,News,,"['Movies', 'Hypnosis']"
Good News: U.S. Traffic Is Getting Worse,2013-03-29,multimedia,Interactive Feature,,"['Automobiles', 'Economic Conditions and Trends']"
Infections Tied to Cognitive Decline,2013-03-29,article,News,,"['Bacteria', 'Chlamydia', 'Dementia', 'Helicobacter Pylori (Bacterium)', 'Herpes Viruses', 'Sexually Transmitted Diseases']"
"As Economy Heats Up, Traffic Backs Up ",2013-03-29,article,News,,"['United States Economy', 'Roads and Traffic']"
Not Buying (or Bankrolling) the Easter Bunny,2013-03-29,article,News,,"['Easter and Holy Week', 'Families and Family Life', 'Gifts', 'Lunar New Year', 'Parenting']"
Bentley Showcases Its Craftsmanship at an Atelier,2013-03-29,article,News,,"['Automobiles', 'New York International Auto Show']"
Breaking It Down: Haas vs. Djokovic,2013-03-29,article,News,,[]
Letter to Patients and Complaint Against Dr. W. Scott Harrington,2013-03-29,multimedia,Interactive Feature,,['Teeth and Dentistry']
"Ayanbadejo, Kluwe to Be Honored for Equality Efforts",2013-03-29,article,News,,"['Football', 'Homosexuality', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships']"
Hit or Flop? Expert on Broadway Musicals to Write History Explaining Why,2013-03-29,article,News,,"['Books and Literature', 'Encores! Great American Musicals in Concert (Series)', 'Theater']"
"Syria, Iran and the N.R.A. Versus Everybody",2013-03-29,article,News,,"['ARMS CONTROL AND LIMITATION AND DISARMAMENT', 'Arms Trade']"
Many Film Languages,2013-03-29,multimedia,Slideshow,,[]
Bilingualism Steps Into a Leading Role,2013-03-29,article,News,,"['Movies', 'ACTORS AND ACTRESSES']"
Some Veteran Rockers Help to Pass the Torch,2013-03-29,article,News,,"['Music', 'Rock Music']"
Fresh Kicks,2013-03-29,article,News,,[]
Weekend Fare,2013-03-29,article,News,,[]
Graphic Books Best Sellers: ‘Earth 2’ at No. 1,2013-03-29,article,News,,"['Books and Literature', 'Comic Books and Strips']"
Who Wanted to Take the Case on Gay Marriage? Ask Scalia,2013-03-29,article,News,,"['Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Defense of Marriage Act (1996)']"
Why Are Boomers Getting S.T.D.s?,2013-03-29,article,News,,"['Baby Boomers', 'Sexually Transmitted Diseases', 'Sex']"
Strikeouts on the Rise,2013-03-29,multimedia,Interactive Feature,,['Statistics']
"In Paris, Mixing the Contemporary With the Classics",2013-03-29,article,News,,"['ARCHITECTURE', 'Travel and Vacations']"
Hiking Beyond Borders in the Balkans,2013-03-29,article,News,,"['Travel and Vacations', 'Hikes and Hiking']"
A Book Doctor in Dallas Patches Up Well-Loved Bibles,2013-03-29,article,News,,"['Bible', 'Bookbinding', 'Easter and Holy Week']"
Into the Albanian Alps,2013-03-29,multimedia,Slideshow,,['Travel and Vacations']
Guest Workers Are at Crux of Groups’ Deal on Immigration,2013-03-29,article,News,,"['Foreign Workers', 'Immigration and Emigration', 'United States Politics and Government', 'Visas', 'Organized Labor']"
Why Strikeout Rates Are Soaring,2013-03-29,article,News,,"['Baseball', 'Statistics', 'Steroids']"
Vegetables Make the Sandwich,2013-03-29,article,News,,"['Diet and Nutrition', 'Medicine and Health', 'Recipes', 'Sandwiches']"
In the Round: Kia Sorento SXL V-6,2013-03-29,article,News,,['New York International Auto Show']
Relative of Jailed Chinese Laureate Faces Fraud Charges ,2013-03-29,article,News,,"['Human Rights and Human Rights Violations', 'Frauds and Swindling']"
"Making Big Money, Finally, for Not Striking Out",2013-03-29,article,News,,['Baseball']
On a Cold Night in Brooklyn … a Daredevil Bike Race,2013-03-29,article,News,,"['Bicycles and Bicycling', 'Cycling, Road']"
"Investing as an Art Form, Not a Science",2013-03-29,article,News,,"['Automobiles', 'Doctors', 'Real Estate and Housing (Residential)', 'Savings']"
Mets Leave Camp Upbeat Despite Santana’s Injury,2013-03-29,article,News,,['Baseball']
Savage Versus Sumptuous in a Season of Viennese Opera,2013-03-29,article,News,,"['Music', 'Classical Music', 'Opera']"
"Big Ticket | Terraced Duplex, Sold for $17.75 Million",2013-03-29,article,News,,['Real Estate and Housing (Residential)']
Cutting Up Fennel,2013-03-29,multimedia,Video,,"['Fennel', 'Vegetables', 'Recipes', 'Cooking and Cookbooks', 'Food']"
A Childhood Favorite Grows Up,2013-03-29,article,News,,"['Fennel', 'Cooking and Cookbooks', 'Soups', 'Tomatoes']"
Judge Says Cambodian Statue Case Can Go Forward,2013-03-29,article,News,,[]
"For N.C.A.A., AT&T Calls on Pro Basketball Stars",2013-03-29,article,News,,"['ADVERTISING AND MARKETING', 'Basketball (College)']"
The Original Digital Pet Returns for a New Generation,2013-03-29,article,News,,['Mobile Applications']
‘Game of Thrones’ and the Fantasy Author’s Challenge,2013-03-29,article,News,,['Books and Literature']
Grandfathers’ Age Linked to Autism,2013-03-29,article,News,,"['Autism', 'Children and Childhood', 'Elderly', 'Grandparents']"
"Designer Fashion, but Only So Much",2013-03-29,article,News,,['Fashion and Apparel']
"After Photo Goes Viral, ‘Dufnering’ Becomes a Thing",2013-03-29,article,News,,[]
Movie Review | 'The Host',2013-03-29,multimedia,Video,,['Movies']
"Shoe Tossed at Musharraf Misses Mark, Video Shows",2013-03-29,article,News,,[]
‘Prince of Broadway’ Is Becoming King of Delays,2013-03-29,article,News,,[]
Fennel Frond Pesto and More,2013-03-29,article,News,,[]
Toys ‘R’ Us Withdraws I.P.O.,2013-03-29,article,News,,"['Initial Public Offerings', 'Mergers, Acquisitions and Divestitures', 'Private Equity', 'Toys']"
A Last Chance for ‘Happy Endings’,2013-03-29,article,News,,[]
The Emily Posts of the Digital Age,2013-03-29,article,News,,"['Customs, Etiquette and Manners', 'Computers and the Internet', 'Social Networking (Internet)']"
Obama Pushes Plan to Build Roads and Bridges,2013-03-29,article,News,,"['Infrastructure (Public Works)', 'United States Economy']"
"Her Gig Canceled After Tirade, Michelle Shocked Plays Outside in Protest",2013-03-29,article,News,,['Music']
Movie Review | 'Renoir',2013-03-29,multimedia,Video,,['Movies']
Pictures of the Day: Central African Republic and Elsewhere,2013-03-29,article,News,,[]
"Free to Ride, Roam and Design Handbags",2013-03-29,article,News,,"['Fashion and Apparel', 'Handbags and Purses', 'Leather and Leather Goods']"
"Against Top-Ranked Errani and Vinci, Raymond and Robson Keep Winning",2013-03-29,article,News,,[]
Filing Shows Twisting Path to Three-Way Race for Dell,2013-03-29,article,News,,"['Mergers, Acquisitions and Divestitures']"
Movie Review | 'Place Beyond the Pines',2013-03-29,multimedia,Video,,['Movies']
No Comment Necessary: Background Checks and Breakfast,2013-03-29,article,News,,['Gun Control']
Photo Replay: March 29,2013-03-29,multimedia,Slideshow,,"['Soccer', 'Basketball', 'Baseball']"
Lessons Learned in Investing in Rental Properties,2013-03-29,article,News,,"['Personal Finances', 'Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)']"
Rental Investment May Seem Safer Than It Really Is,2013-03-29,article,News,,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Personal Finances']"
Feeling For | Pucci Dragon Clutch,2013-03-29,article,News,,[]
"The Coast Along Whidbey, Before and After the Earth Moved",2013-03-29,multimedia,Interactive Feature,,['Landslides and Mudslides']
Week in Pictures for March 29,2013-03-29,multimedia,Slideshow,,['Photography']
"Blood, Guts and Hair Spray",2013-03-29,article,News,,"['Music', 'Design', 'Books and Literature', 'Art']"
Timeline: How Michael Dell’s Takeover Bid Got Hatched,2013-03-29,article,News,,[]
Who Are the Best Voices in the History of Metal?,2013-03-29,article,News,,['Music']
Students Nod to Forefathers of Styles,2013-03-29,article,Review,,['Dancing']
Southern Town in Syria Is Seized by Rebel Fighters,2013-03-29,article,News,,['Middle East and North Africa Unrest (2010- )']
Reimagining a Brawny Jeep for a Less Rugged Landscape,2013-03-29,article,News,,"['Automobiles', 'Sports Utility Vehicles and Light Trucks', 'New York International Auto Show']"
Jeep Opts for Sleek,2013-03-29,multimedia,Slideshow,,[]
Another Sport Franchise for Ford,2013-03-29,article,News,,"['Automobiles', 'Sports Utility Vehicles and Light Trucks']"
Fast-Food Union Organizers Get Some Historical Perspective,2013-03-29,article,News,,"['Fast Food Industry', 'Labor and Jobs']"
Something Borrowed From the Past,2013-03-29,article,News,,"['Fashion and Apparel', 'Dresses', 'Nineteen Hundred Twenties', 'Weddings and Engagements']"
A Swagger Retooled for 1908,2013-03-29,article,Interview,,['Television']
"Drive by Wire, an Aerospace Solution",2013-03-29,article,News,,['Automobiles']
"Beyond All-Wheel Drive, All-Wheel Steering",2013-03-29,article,News,,['Automobiles']
"Celebrating With Beer, Not Bubbly",2013-03-29,article,News,,"['Automobiles', 'New York International Auto Show']"
A Big Gulp in the Czech Republic,2013-03-29,article,News,,[]
A Few Thoughts on Her Shoes,2013-03-29,article,News,,"['Weddings and Engagements', 'Shoes and Boots', 'Fashion and Apparel']"
Your Favorite Bowls,2013-03-29,multimedia,Interactive Feature,,"['Tableware', 'Interior Design and Furnishings']"
Vows: Vintage-Inspired Style,2013-03-29,multimedia,Video,,"['Weddings and Engagements', 'Dresses', 'Fashion and Apparel']"
Wedding Gowns That Evoke A Bygone Era,2013-03-29,multimedia,Slideshow,,"['Weddings and Engagements', 'Fashion and Apparel', 'Dresses']"
"The Pictures from the Week in Culture, March 29",2013-03-29,multimedia,Slideshow,,"['Art', 'Museums']"
Bipartisan Rebuke for Republican Congressman Who Used Slur,2013-03-29,article,News,,[]
Listening to the Leukocytes and Moving Beyond James Brown,2013-03-29,article,News,,['Music']
"The Week in Culture Pictures, March 29",2013-03-29,article,News,,[]
'Game of Thrones' Fans Flourish,2013-03-29,multimedia,Video,,"['Television', 'Cable Television']"
Ex-Schools Chief in Atlanta Is Indicted in Testing Scandal,2013-03-29,article,News,,"['Cheating', 'Education (K-12)', 'Tests and Examinations']"
"Today’s Scuttlebot: Ugly Photos, and Delivery by Google",2013-03-29,article,News,,[]
"In Relocating, a Bar Will Lose No Claim to Celluloid Fame",2013-03-29,article,News,,"['Bars and Nightclubs', 'Renting and Leasing (Real Estate)']"
Fogging Up the Windows of a Big Store,2013-03-29,article,Review,,['Television']
The Rewards of Being Very Serious,2013-03-29,article,News,,[]
"One Woman, Multiplying Identities",2013-03-29,article,Review,,['Television']
A Robot for Part of the Pit Crew,2013-03-29,multimedia,Video,,[]
Justin Bieber and Youth’s New Wilderness,2013-03-29,article,News,,"['Celebrities', 'Music', 'Children and Childhood']"
"Friday Night Music: Arcade Fire, Modern Man",2013-03-29,article,News,,[]
"Still Dancing Freely at 50, in 50 Birthday Duets",2013-03-29,article,Review,,['Dancing']
F.D.A. Approves a New Diabetes Drug From J.&J.,2013-03-29,article,News,,"['Drugs (Pharmaceuticals)', 'Diabetes']"
"The Dark Stuff, Distilled",2013-03-29,article,News,,"['Television', 'Writing and Writers', 'Espionage and Intelligence Services']"
AIDS Memorial Loses Plants and Gains Supporters,2013-03-29,article,News,,"['Acquired Immune Deficiency Syndrome', 'ARCHITECTURE', 'Monuments and Memorials (Structures)']"
"An Unlikely Jihadist, Denouncing Assad in Mandarin",2013-03-29,article,News,,"['Defense and Military Forces', 'Video Recordings and Downloads']"
Europe’s Second Depression: A Correction,2013-03-29,article,News,,[]
What Dell Thought of Alternatives to the Silver Lake Proposal,2013-03-29,article,News,,[]
Taking Flight to a Land of Noodles,2013-03-29,article,News,,"['Noodles', 'Restaurants', 'Cooking and Cookbooks']"
Feeling Less Guilt and Doing Some Good,2013-03-29,article,News,,"['Philanthropy', 'Shopping and Retail', 'Thrift Shops']"
Ex-Soldier Accused of Joining Terrorist Group in Syria Left Trail of Videos,2013-03-29,article,News,,[]
Where the Recipes Call for Sharing,2013-03-29,article,Review,,['Restaurants']
Applause in Unlikely Places: A Conductor Who Rewrites the Rules,2013-03-29,article,Review,,"['Music', 'Classical Music']"
Emcee,2013-03-29,multimedia,Video,,[]
A Colorful Palette for a Multicultural Cuisine,2013-03-29,article,Review,,['Restaurants']
New Police Chief Confident He Can Handle Job,2013-03-29,article,News,,"['Police', 'Search and Seizure']"
"To Replace Old Cobblestones, Old-Looking Cobblestones",2013-03-29,article,News,,"['Roads and Traffic', 'Historic Buildings and Sites']"
Making Robots Mimic the Human Hand,2013-03-29,article,News,,['Robots and Robotics']
Reducing Gun Violence: What Works?,2013-03-29,article,Letter,,"['Gun Control', 'Newtown, Conn, Shooting (2012)', 'Regulation and Deregulation of Industry', 'Law and Legislation']"
"Charisma, Wealth, Flattery. How Can She Resist?",2013-03-29,article,Review,,['Movies']
Questions for an Expert on North Korean Propaganda,2013-03-29,article,News,,['Propaganda']
Indictments in Atlanta Public Schools Cheating Scandal,2013-03-29,multimedia,Interactive Feature,,"['Cheating', 'Education (K-12)']"
Developing New Drugs,2013-03-29,article,Letter,,"['Drugs (Pharmaceuticals)', 'Research']"
"Subversion, Cool and Collected",2013-03-29,article,News,,"['Movies', 'Video Recordings and Downloads']"
Pictures From the Week in Business,2013-03-29,multimedia,Slideshow,,['Health Insurance and Managed Care']
Poor Baby: Daddy’s Got a Text Message,2013-03-29,article,Letter,,"['Babies and Infants', 'Text Messaging', 'Breastfeeding', 'Science and Technology']"
"Italian Classics, Served With Fun",2013-03-29,article,Review,,['Restaurants']
Hollande Draws Bad Reviews as He Answers Critics on TV,2013-03-29,article,News,,['Economic Conditions and Trends']
Nature’s Case for Same-Sex Marriage,2013-03-29,article,Op-Ed,,"['Homosexuality', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Reproduction (Biological)']"
Roster Moves Leave Mets With Two Spots to Fill,2013-03-29,article,News,,['Baseball']
Celebrating a Writer Who Put Poetry in Pop,2013-03-29,article,Review,,['Music']
Silodor Open Pairs,2013-03-29,article,News,,"['Cards and Card Games', 'Bridge (Card Game)']"
Names of the Dead,2013-03-29,article,List,,"['Afghanistan War (2001- )', 'United States Defense and Military Forces', 'Deaths (Fatalities)']"
A New Dance Move,2013-03-29,multimedia,Video,,[]
"Just Folk, Inspired by Hungary and Romania",2013-03-29,article,Question,,['Music']
